source,target,confidence,method,status,evidence,alternatives
ftnchek,ftnchek,1.0,exact,confident,name identical in both managers; homepages 'http://www.dsm.fordham.edu/~ftnchek' vs 'https://www.dsm.fordham.edu/~ftnchek/',
ftp-tls,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
ftpfiles,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
funcsigs-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
function-parameters-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
functools32-py%type_pkg[python],,0.0,ambiguous,needs-review,homepage shared by several targets,py27-functools32; py-functools32
funionfs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
funny-manpages,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fuse,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://code.google.com/p/macfuse/' as 'sshfs-gui' but desc overlap only 0.00; versions '2.0.3.2' vs '1.3'; fuzzy suggestions listed for review,ifuse; R-fusen; py-fuse
fuse-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fuse-zip,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fuse4x-dev,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fuse4x-kext,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fusepod,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
future-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
futures-py%type_pkg[python],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fuzz,fuzz,1.0,exact,confident,name identical in both managers; homepages 'http://sourceforge.net/projects/fuzz' vs 'http://fuzz.sourceforge.net/',
fuzzy-logic-toolkit-oct%type_pkg[oct],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fvwm,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,fvwm2; fvm
fvwm-ewmh,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fvwm-icons,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fvwm2,fvwm2,1.0,exact,confident,name identical in both managers; homepages 'http://www.fvwm.org/' vs 'https://github.com/fvwmorg/fvwm',
fvwm2%type_pkg[-no-gnome],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fvwm2-no-gnome,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
fwbuilder,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,fbuild
fwipe,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,wiper
g-wrap,g-wrap,1.0,exact,confident,name identical in both managers; homepages 'http://www.gnucash.org/' vs 'https://www.nongnu.org/g-wrap/',
g-wrap19,g-wrap,0.9,homepage,confident,same upstream 'http://www.nongnu.org/g-wrap/' (desc overlap 0.30),
g3data,g3data,1.0,exact,confident,name identical in both managers; homepages 'http://www.frantz.fi/software/g3data.php' vs 'http://www.frantz.fi/software/g3data.php',
g3dviewer,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,h3dviewer
g77,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
g95,g95,1.0,exact,confident,name identical in both managers; homepages 'http://g95.org' vs 'http://g95.org/',
ga-oct%type_pkg[oct],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
ga-oct305,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gaa,gaa,1.0,exact,confident,name identical in both managers; homepages 'http://gaa.sourceforge.net' vs 'http://gaa.sf.net',
gabber,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,jabber
gabber-ssl,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gai,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gaia,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,gaa
gail17,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gnome.org' as 'libgnomeprintui' but versions '1.6.6' vs '2.18.6'; no lookalikes either,
gail18,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gnome.org' as 'libgnomeprintui' but versions '1.24.0' vs '2.18.6'; no lookalikes either,
gaim,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,gajim
gaim%type_pkg[-ssl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gaiw,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,gaw
gal19,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gnome.org/' as 'libgnome' but versions '0.19.2' vs '2.32.1'; no lookalikes either,
gal199,,0.0,ambiguous,needs-review,homepage shared by several targets,libwnck; libgnomeui; libgnomeprintui; libgnome; gnome-mime-data
gal2.4.0,,0.0,ambiguous,needs-review,homepage shared by several targets,libwnck; libgnomeui; libgnomeprintui; libgnome; gnome-mime-data
gal21,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gnome.org/' as 'libgnome' but versions '0.22' vs '2.32.1'; no lookalikes either,
galago-daemon,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.galago-project.org' as 'py27-notify-python' but desc overlap only 0.07; no lookalikes either,
galculator,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,gnome-calculator
galeon,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
galsim,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gamgi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gamin,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,R-gambin
garlic,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,R-LIC
gauche,gauche,1.0,exact,confident,name identical in both managers; homepages 'http://www.shiro.dreamhost.com/scheme/gauche/' vs 'http://practical-scheme.net/gauche/',
gawk,gawk,1.0,exact,confident,name identical in both managers; homepages 'http://www.gnu.org/software/gawk/' vs 'https://www.gnu.org/software/gawk/',
gbemol,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gc,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,ggc; xgc; grc
gc%type_pkg[-64bit],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gc-static,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gcal,gcal,1.0,exact,confident,name identical in both managers; homepages 'https://www.gnu.org/software/gcal/' vs 'https://www.gnu.org/software/gcal/',
gcalctool,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gnome.org/' as 'gnome-settings-daemon' but versions '5.28.2' vs '3.38.2'; no lookalikes either,
gcc10,gcc10,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc11,gcc11,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc12,gcc12,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc4,,0.0,ambiguous,needs-review,homepage shared by several targets,gnat-gcc; gcc49; gcc48; gcc47; gcc46
gcc42,,0.0,ambiguous,needs-review,homepage shared by several targets,gnat-gcc; gcc49; gcc48; gcc47; gcc46
gcc43,gcc43,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc44,gcc44,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc45,gcc45,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc46,gcc46,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc47,gcc47,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc48,gcc48,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc49,gcc49,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc5,gcc5,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc6,gcc6,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc7,gcc7,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc8,gcc8,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gcc9,gcc9,1.0,exact,confident,name identical in both managers; homepages 'http://gcc.gnu.org/' vs 'https://gcc.gnu.org/',
gccxml,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gccxml.org/' as 'gccxml-devel' but versions '0.9' vs '20170109'; no lookalikes either,
gcdmaster,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://cdrdao.sourceforge.net/' as 'cdrdao' but desc overlap only 0.05; no lookalikes either,
gchemtools,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,chemtool
gcin,gcin,1.0,exact,confident,name identical in both managers; homepages 'http://www.csie.nctu.edu.tw/~cp76/gcin/' vs 'http://cle.linux.org.tw/gcin/',
gcolor2,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gcompris,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gconf,gconf,1.0,exact,confident,name identical in both managers; homepages 'http://www.gnome.org/' vs 'https://www.gnome.org/projects/gconf/',
gconf-editor,gconf-editor,1.0,exact,confident,name identical in both managers; homepages 'http://www.gnome.org/' vs 'https://www.gnome.org/projects/gconf/',
gconf2,gnome-mime-data,0.9,homepage,confident,same upstream 'http://www.gnome.org/' (desc overlap 0.15),
gconfmm2.6,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,gconfmm
gcursor,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,macursor
gcutils,gc-utils,0.96,normalized,confident,'gcutils' ~ 'gc-utils' after case/punctuation folding,
gd,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,gdu; gds; sgd
gd-barcode-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gd-graph-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gd-graph3d-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gd-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gd-rb%type_pkg[ruby],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gd-svg-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gd-textutil-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gd2,gd2,1.0,exact,confident,name identical in both managers; homepages 'http://www.boutell.com/gd/' vs 'https://libgd.github.io',
gd2-nox,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gd209,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gd3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,gdl3
gdal,gdal,1.0,exact,confident,name identical in both managers; homepages 'http://www.gdal.org' vs 'https://www.gdal.org/',
gdal%type_pkg[-nopgsql],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gdal.org' as 'gdal' but desc overlap only 0.10; versions '1.2.6' vs '3.13.3'; no lookalikes either,
gdal%type_pkg[pgsql],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gdal.org' as 'gdal' but desc overlap only 0.10; versions '1.11.5' vs '3.13.3'; no lookalikes either,
gdal%type_pkg[pgsql]%type_pkg[mysql],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gdal.org' as 'gdal' but desc overlap only 0.10; versions '1.7.2' vs '3.13.3'; no lookalikes either,
gdal-py%type_pkg[python],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gdal.org' as 'gdal' but desc overlap only 0.10; no lookalikes either,
gdal-python-py%type_pkg[python],,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'http://www.gdal.org' as 'gdal-netcdf' but versions '1.4.2' vs '3.13.3'; no lookalikes either,
gdal2,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'https://www.gdal.org' as 'gdal' but desc overlap only 0.10; versions '2.4.4' vs '3.13.3'; fuzzy suggestions listed for review,gdal
gdal3,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; same homepage 'https://www.gdal.org' as 'gdal' but desc overlap only 0.10; fuzzy suggestions listed for review,gdl3; gdal
gdata-py%type_pkg[python],,0.0,ambiguous,needs-review,homepage shared by several targets,py27-gdata; py-gdata
gdb,gdb,1.0,exact,confident,name identical in both managers; homepages 'http://www.gnu.org/software/gdb/' vs 'https://www.gnu.org/software/gdb/',
gdbm,gdbm,1.0,exact,confident,name identical in both managers; homepages 'http://www.gnu.org/software/gdbm/' vs 'https://www.gnu.org/software/gdbm/gdbm.html',
gdbm-file-pm%type_pkg[perl],,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
gdbm-shlibs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
